company,overall,work-balance,culture,career,benefit,senior-mangemnet,helpful-count,status,dates
microsoft,5,5,5,4,4,4,0,Current Employee ,2015
microsoft,5,5,4,5,4,4,0,Current Employee ,2015
microsoft,5,5,5,5,5,5,0,Former Employee ,2015
microsoft,4,2,3,4,3,2,0,Former Employee ,2015
microsoft,3,4,3,4,4,3,0,Former Employee ,2015
microsoft,3,3,3,3,4,3,0,Current Employee ,2015
microsoft,5,5,5,4,5,5,0,Current Employee ,2015
microsoft,5,4,5,5,4,5,0,Current Employee ,2015
microsoft,4,4,3,3,4,4,0,Current Employee ,2015
microsoft,4,4,3,4,4,3,0,Former Employee ,2015
microsoft,4,5,4,4,3,2,0,Current Employee ,2015
microsoft,4,3,4,4,5,3,0,Former Employee ,2015
microsoft,4,5,4,4,5,5,0,Current Employee ,2015
microsoft,5,4,4,4,3,3,11,Current Employee ,2015
microsoft,3,2,2,2,4,3,0,Former Employee ,2015
microsoft,3,3,1,3,4,2,0,Former Employee ,2015
microsoft,5,4,4,3,4,4,0,Former Employee ,2015
microsoft,5,3,4,4,4,4,0,Former Employee ,2015
microsoft,5,4,5,5,4,3,0,Current Employee ,2015
microsoft,4,4,4,4,4,4,0,Former Employee ,2015
microsoft,4,5,5,5,5,5,0,Former Employee ,2015
microsoft,5,5,4,5,5,4,0,Current Employee ,2015
microsoft,4,1,3,4,4,3,0,Current Employee ,2015
microsoft,4,4,4,5,4,3,0,Current Employee ,2015
microsoft,1,2,1,1,2,1,5,Current Employee ,2015
microsoft,5,3,5,5,4,4,0,Current Employee ,2015
microsoft,5,5,4,5,5,4,0,Current Employee ,2015
microsoft,4,3,3,4,4,3,0,Former Employee ,2015
microsoft,4,4,4,4,5,4,0,Current Employee ,2015
microsoft,4,4,3,4,4,3,0,Former Employee ,2015
microsoft,4,5,3,5,3,4,0,Current Employee ,2015
microsoft,2,4,3,3,5,1,1,Current Employee ,2015
microsoft,3,4,4,2,4,2,1,Former Employee ,2015
microsoft,3,4,2,5,5,2,0,Former Employee ,2015
microsoft,3,4,4,3,3,2,0,Former Employee ,2015
microsoft,4,3,3,3,3,3,0,Current Employee ,2015
microsoft,2,2,2,3,4,3,0,Former Employee ,2015
microsoft,3,3,3,4,5,2,0,Former Employee ,2015
microsoft,3,4,2,3,4,2,0,Former Employee ,2015
microsoft,3,2,2,4,5,3,8,Former Employee ,2015
microsoft,4,4,3,4,4,3,0,Current Employee ,2015
microsoft,4,3,4,4,4,3,0,Current Employee ,2015
microsoft,5,5,5,5,5,5,0,Current Employee ,2015
microsoft,5,2,4,3,3,3,0,Current Employee ,2015
microsoft,4,5,5,4,5,4,0,Current Employee ,2015
microsoft,4,3,3,4,4,2,0,Current Employee ,2015
microsoft,4,5,5,4,3,4,0,Current Employee ,2015
microsoft,2,2,1,2,2,1,1,Former Employee ,2015
microsoft,2,3,2,2,3,1,2,Current Employee ,2015
microsoft,3,2,2,1,2,1,0,Current Employee ,2015
microsoft,5,2,3,5,5,4,0,Former Employee ,2015
microsoft,5,3,5,4,4,4,0,Former Employee ,2015
microsoft,5,3,4,5,2,2,4,Former Employee ,2015
microsoft,1,3,1,3,2,1,3,Former Employee ,2015
microsoft,5,3,4,5,5,5,2,Current Employee ,2015
microsoft,2,2,3,1,3,1,0,Former Employee ,2015
microsoft,5,4,5,4,5,4,0,Current Employee ,2015
microsoft,1,1,1,2,2,1,2,Former Employee ,2015
microsoft,5,3,4,4,5,4,0,Current Employee ,2015
microsoft,4,3,3,5,5,3,0,Former Employee ,2015
microsoft,4,1,3,3,5,2,0,Former Employee ,2015
microsoft,4,3,2,4,5,2,0,Former Employee ,2015
microsoft,4,5,3,5,4,4,0,Current Employee ,2015
microsoft,4,3,3,3,4,2,0,Former Employee ,2015
microsoft,2,2,3,4,5,4,0,Former Employee ,2015
microsoft,3,3,4,3,4,3,3,Former Employee ,2015
microsoft,3,4,2,4,5,3,0,Former Employee ,2015
microsoft,5,3,5,5,4,4,0,Former Employee ,2015
microsoft,4,4,4,4,4,4,0,Current Employee ,2015
microsoft,4,4,4,3,5,4,0,Former Employee ,2015
microsoft,4,4,4,3,5,4,0,Former Employee ,2015
microsoft,1,3,1,1,5,1,0,Former Employee ,2015
microsoft,3,1,1,5,4,3,1,Current Employee ,2015
microsoft,3,3,3,4,3,2,0,Current Employee ,2015
microsoft,3,4,3,4,4,2,0,Current Employee ,2015
microsoft,5,4,5,4,4,4,0,Former Employee ,2015
microsoft,4,3,4,4,5,2,0,Current Employee ,2015
microsoft,4,4,3,4,5,2,0,Former Employee ,2015
microsoft,4,4,4,3,5,3,0,Current Employee ,2015
microsoft,4,4,5,3,4,4,0,Current Employee ,2015
microsoft,2,3,1,2,2,2,0,Former Employee ,2015
microsoft,3,4,3,3,4,3,2,Former Employee ,2015
microsoft,5,5,5,5,5,5,0,Former Employee ,2015
microsoft,2,1,1,2,3,1,7,Former Employee ,2015
microsoft,4,4,5,5,5,5,0,Former Employee ,2015
microsoft,4,4,3,4,3,3,0,Current Employee ,2015
microsoft,4,4,4,4,5,3,0,Former Employee ,2015
microsoft,2,3,3,3,3,1,1,Former Employee ,2015
microsoft,4,4,3,4,5,4,0,Current Employee ,2015
microsoft,4,1,2,4,4,2,0,Former Employee ,2015
microsoft,4,3,5,4,3,4,0,Current Employee ,2015
microsoft,4,3,4,4,5,2,0,Current Employee ,2015
microsoft,2,3,1,2,2,2,0,Former Employee ,2015
microsoft,3,5,3,3,5,4,2,Current Employee ,2015
microsoft,3,4,3,4,4,3,0,Current Employee ,2015
microsoft,3,1,2,3,3,1,0,Former Employee ,2015
microsoft,4,3,4,2,4,3,0,Current Employee ,2015
microsoft,4,4,4,5,4,4,0,Former Employee ,2015
microsoft,4,4,5,2,4,3,0,Current Employee ,2015
microsoft,3,4,4,3,5,3,0,Current Employee ,2015
microsoft,4,5,5,5,4,5,0,Current Employee ,2015
microsoft,4,3,4,4,5,4,1,Current Employee ,2015
microsoft,3,4,2,2,3,2,1,Former Employee ,2015
microsoft,4,3,4,4,5,3,0,Current Employee ,2015
microsoft,4,5,4,5,5,4,1,Current Employee ,2015
microsoft,3,1,2,3,4,1,2,Current Employee ,2015
microsoft,3,4,4,2,3,1,2,Current Employee ,2015
microsoft,3,1,4,4,4,1,1,Former Employee ,2015
microsoft,5,5,5,4,4,5,0,Current Employee ,2015
microsoft,4,3,4,4,5,3,0,Current Employee ,2015
microsoft,4,4,3,4,4,3,0,Current Employee ,2015
microsoft,2,4,1,1,3,1,1,Current Employee ,2015
microsoft,4,5,5,4,4,4,0,Current Employee ,2015
microsoft,1,2,1,1,3,1,5,Former Employee ,2015
microsoft,3,2,1,2,3,1,0,Current Employee ,2015
microsoft,5,4,5,5,5,4,0,Current Employee ,2015
microsoft,5,5,5,1,1,5,0,Current Employee ,2015
microsoft,4,5,5,4,3,4,0,Former Employee ,2015
microsoft,4,3,4,4,4,4,0,Current Employee ,2015
microsoft,4,1,3,4,4,2,0,Current Employee ,2015
microsoft,4,3,5,4,4,4,0,Current Employee ,2015
microsoft,4,5,4,3,4,3,0,Current Employee ,2015
microsoft,5,5,4,5,3,3,0,Current Employee ,2015
microsoft,5,4,5,5,4,5,0,Current Employee ,2015
microsoft,4,2,4,3,5,2,0,Former Employee ,2015
microsoft,3,5,3,3,4,3,0,Former Employee ,2015
microsoft,5,4,5,5,5,5,0,Former Employee ,2015
microsoft,1,2,1,1,3,1,3,Former Employee ,2015
microsoft,2,3,2,2,4,1,6,Current Employee ,2015
microsoft,5,4,4,5,4,5,1,Former Employee ,2015
microsoft,5,1,5,5,5,4,1,Current Employee ,2015
microsoft,1,5,3,1,5,3,0,Former Employee ,2015
microsoft,3,4,2,3,4,1,1,Former Employee ,2015
microsoft,5,4,4,4,5,5,0,Current Employee ,2015
microsoft,2,1,1,1,3,1,7,Former Employee ,2015
microsoft,4,5,3,3,4,3,0,Former Employee ,2015
microsoft,5,5,5,5,5,3,0,Current Employee ,2015
microsoft,4,4,4,5,4,4,0,Former Employee ,2015
microsoft,2,3,2,2,5,2,1,Current Employee ,2015
microsoft,4,5,3,3,4,3,0,Current Employee ,2015
microsoft,5,5,5,5,5,3,4,Current Employee ,2015
microsoft,2,3,2,2,3,1,2,Current Employee ,2015
microsoft,3,1,4,2,5,2,0,Former Employee ,2015
microsoft,3,3,3,5,4,3,0,Current Employee ,2015
microsoft,5,5,5,5,5,3,0,Former Employee ,2015
microsoft,5,1,4,5,5,4,0,Former Employee ,2015
microsoft,4,4,4,3,4,4,0,Current Employee ,2015
microsoft,4,5,5,5,5,5,0,Current Employee ,2015
microsoft,4,3,5,4,4,2,0,Former Employee ,2015
microsoft,5,5,5,4,4,5,1,Current Employee ,2015
microsoft,3,3,3,3,4,2,1,Former Employee ,2015
microsoft,3,3,1,2,4,1,1,Current Employee ,2015
microsoft,3,2,2,2,4,1,0,Current Employee ,2015
microsoft,3,3,3,3,4,1,0,Former Employee ,2015
microsoft,3,4,3,3,3,2,0,Former Employee ,2015
microsoft,3,5,3,1,2,3,0,Current Employee ,2015
microsoft,4,5,4,3,5,4,0,Former Employee ,2015
microsoft,4,4,5,3,3,5,0,Current Employee ,2015
microsoft,4,4,3,5,4,3,0,Current Employee ,2015
microsoft,4,3,4,4,3,3,0,Current Employee ,2015
microsoft,3,3,1,5,1,2,1,Former Employee ,2015
microsoft,3,4,4,1,4,1,0,Former Employee ,2015
microsoft,4,5,3,4,4,4,0,Current Employee ,2015
microsoft,4,3,4,3,4,4,0,Current Employee ,2015
microsoft,4,5,4,4,4,3,0,Current Employee ,2015
microsoft,4,4,4,4,4,4,0,Current Employee ,2015
microsoft,4,4,4,4,4,4,0,Former Employee ,2015
microsoft,4,5,5,3,4,4,0,Current Employee ,2015
microsoft,3,5,3,3,5,3,2,Current Employee ,2015
microsoft,3,1,3,3,4,1,1,Former Employee ,2015
microsoft,5,5,4,5,4,4,0,Current Employee ,2015
microsoft,5,4,5,3,4,4,0,Current Employee ,2015
microsoft,4,4,4,3,4,4,0,Current Employee ,2015
microsoft,2,1,2,2,5,1,0,Former Employee ,2015
microsoft,3,2,2,3,3,2,0,Current Employee ,2015
microsoft,5,3,4,4,4,3,0,Current Employee ,2015
microsoft,5,4,5,3,4,4,0,Current Employee ,2015
microsoft,4,4,4,4,4,4,0,Current Employee ,2015
microsoft,4,5,4,4,4,3,0,Current Employee ,2015
microsoft,4,3,3,4,4,4,1,Former Employee ,2015
microsoft,3,1,4,4,4,3,1,Former Employee ,2015
microsoft,2,2,3,1,4,1,2,Former Employee ,2015
microsoft,4,4,4,3,4,4,0,Current Employee ,2015
microsoft,4,1,1,2,1,1,0,Former Employee ,2015
microsoft,4,4,4,3,3,4,0,Current Employee ,2015
microsoft,4,5,3,4,4,3,1,Former Employee ,2015
microsoft,4,3,4,3,5,3,1,Current Employee ,2015
microsoft,3,4,3,2,4,1,5,Current Employee ,2015
microsoft,3,3,5,1,3,2,2,Current Employee ,2015
microsoft,3,3,3,3,4,3,0,Current Employee ,2015
microsoft,5,5,5,5,5,5,0,Current Employee ,2015
microsoft,4,3,5,3,4,3,0,Current Employee ,2015
microsoft,4,3,3,3,3,3,0,Current Employee ,2015
microsoft,4,2,2,3,4,2,0,Current Employee ,2015
microsoft,4,4,4,4,4,4,0,Former Employee ,2015
microsoft,1,1,1,1,2,1,4,Current Employee ,2015
microsoft,3,3,3,4,3,3,0,Current Employee ,2015
microsoft,4,4,4,2,3,3,0,Current Employee ,2015
microsoft,2,1,1,2,2,1,1,Current Employee ,2015
microsoft,2,4,1,2,4,1,1,Former Employee ,2015
microsoft,4,4,4,4,5,4,0,Current Employee ,2015
microsoft,1,3,2,1,3,1,6,Current Employee ,2015
microsoft,3,5,3,3,4,3,0,Former Employee ,2015
microsoft,5,5,5,5,5,5,0,Former Employee ,2015
microsoft,4,5,5,3,4,4,0,Current Employee ,2015
microsoft,4,3,3,5,4,3,0,Current Employee ,2015
microsoft,4,5,2,4,3,3,0,Former Employee ,2015
microsoft,4,4,3,3,3,3,0,Current Employee ,2015
microsoft,4,2,4,4,5,4,0,Current Employee ,2015
microsoft,4,5,4,4,3,4,0,Current Employee ,2015
microsoft,4,3,3,4,4,3,0,Current Employee ,2015
microsoft,4,4,3,4,4,4,0,Former Employee ,2015
microsoft,1,1,1,2,2,1,6,Current Employee ,2015
microsoft,4,5,3,4,4,3,0,Current Employee ,2015
microsoft,4,5,5,3,4,3,0,Current Employee ,2015
microsoft,4,4,3,3,4,4,0,Former Employee ,2015
microsoft,3,1,3,4,4,1,0,Former Employee ,2015
microsoft,5,5,5,5,5,4,0,Current Employee ,2015
microsoft,5,5,3,5,5,3,0,Former Employee ,2015
microsoft,4,3,4,3,4,3,0,Former Employee ,2015
microsoft,4,5,4,3,5,3,0,Former Employee ,2015
microsoft,4,3,4,4,4,4,4,Current Employee ,2015
microsoft,2,3,2,2,3,2,3,Current Employee ,2015
microsoft,3,3,4,3,4,4,0,Current Employee ,2015
microsoft,3,3,2,3,3,1,0,Current Employee ,2015
microsoft,5,5,5,5,5,4,0,Current Employee ,2015
microsoft,4,3,3,4,4,3,0,Current Employee ,2015
microsoft,4,5,4,4,4,2,1,Former Employee ,2015
microsoft,2,3,2,3,5,2,0,Former Employee ,2015
microsoft,3,2,1,4,5,3,0,Former Employee ,2015
microsoft,3,3,3,3,5,1,0,Current Employee ,2015
microsoft,3,3,3,4,2,3,0,Current Employee ,2015
microsoft,5,5,5,4,5,5,0,Current Employee ,2015
microsoft,5,3,5,5,5,5,0,Current Employee ,2015
microsoft,4,4,2,2,5,3,0,Current Employee ,2015
microsoft,4,5,4,4,4,4,0,Current Employee ,2015
microsoft,4,4,4,4,5,4,0,Current Employee ,2015
microsoft,5,1,5,3,2,3,0,Former Employee ,2015
microsoft,5,5,5,5,5,4,0,Current Employee ,2015
microsoft,5,3,5,4,5,5,0,Current Employee ,2015
microsoft,4,3,5,5,5,3,0,Current Employee ,2015
microsoft,2,1,1,3,5,1,0,Former Employee ,2015
microsoft,5,4,4,4,5,3,1,Current Employee ,2015
microsoft,5,3,5,5,5,5,0,Current Employee ,2015
microsoft,5,2,4,4,4,3,0,Current Employee ,2015
microsoft,1,1,2,1,4,3,3,Current Employee ,2015
microsoft,5,2,3,5,5,4,5,Former Employee ,2015
microsoft,4,2,3,4,3,3,0,Former Employee ,2015
microsoft,3,4,4,3,4,2,0,Current Employee ,2015
microsoft,5,4,5,3,5,4,0,Current Employee ,2015
microsoft,4,4,4,3,3,4,0,Current Employee ,2015
microsoft,4,4,4,5,4,4,1,Current Employee ,2015
microsoft,3,3,3,4,5,4,0,Former Employee ,2015
microsoft,5,5,5,5,5,5,0,Current Employee ,2015
microsoft,4,4,3,3,3,2,0,Current Employee ,2015
microsoft,4,4,4,5,4,3,0,Current Employee ,2015
microsoft,4,3,3,3,3,2,0,Former Employee ,2015
microsoft,4,2,5,5,5,5,0,Current Employee ,2015
microsoft,4,5,3,4,4,3,0,Former Employee ,2015
microsoft,3,3,2,3,4,2,0,Former Employee ,2015
microsoft,5,5,5,5,5,5,0,Current Employee ,2015
microsoft,4,4,5,3,3,4,3,Current Employee ,2015
microsoft,4,5,5,3,5,3,0,Current Employee ,2015
microsoft,4,5,5,5,4,5,0,Current Employee ,2015
microsoft,4,4,4,5,5,5,0,Current Employee ,2015
microsoft,2,1,3,3,4,2,0,Former Employee ,2015
microsoft,2,2,2,3,3,2,0,Current Employee ,2015
microsoft,3,2,3,3,2,1,0,Former Employee ,2015
microsoft,1,1,1,1,3,1,5,Former Employee ,2015
microsoft,5,4,5,5,4,4,0,Current Employee ,2015
microsoft,4,4,4,4,4,2,0,Former Employee ,2015
microsoft,4,4,3,4,3,4,0,Current Employee ,2015
microsoft,4,3,5,5,5,3,0,Former Employee ,2015
microsoft,4,3,3,4,4,3,0,Current Employee ,2015
microsoft,4,4,5,3,3,4,0,Current Employee ,2015
microsoft,4,4,4,4,4,4,1,Current Employee ,2015
microsoft,2,3,3,4,4,1,0,Former Employee ,2015
microsoft,1,1,1,1,4,1,5,Current Employee ,2015
microsoft,5,3,5,5,4,5,0,Current Employee ,2015
microsoft,4,5,4,5,4,3,0,Former Employee ,2015
microsoft,5,3,5,5,3,5,2,Former Employee ,2015
microsoft,4,3,3,4,4,3,0,Current Employee ,2015
microsoft,4,2,5,1,3,3,1,Current Employee ,2015
microsoft,5,5,4,4,5,3,0,Current Employee ,2015
microsoft,5,4,4,5,4,4,0,Former Employee ,2015
microsoft,2,2,2,2,2,2,3,Current Employee ,2015
microsoft,4,3,3,4,5,2,0,Former Employee ,2015
microsoft,4,2,4,3,4,3,0,Former Employee ,2015
microsoft,4,5,3,3,4,3,0,Current Employee ,2015
microsoft,1,3,1,2,4,1,2,Former Employee ,2015
microsoft,1,1,1,1,3,1,2,Former Employee ,2015
microsoft,5,5,5,4,5,4,0,Current Employee ,2015
microsoft,4,3,4,4,3,4,0,Current Employee ,2015
microsoft,4,4,4,4,4,3,0,Former Employee ,2015
microsoft,4,4,3,4,4,3,0,Former Employee ,2015
microsoft,4,2,4,4,4,4,0,Current Employee ,2015
microsoft,4,3,4,5,4,4,0,Current Employee ,2015
microsoft,2,1,2,4,3,3,0,Former Employee ,2015
microsoft,2,1,1,2,4,1,0,Former Employee ,2015
microsoft,3,3,2,4,3,2,0,Former Employee ,2015
microsoft,3,3,3,3,3,3,0,Former Employee ,2015
microsoft,3,3,4,4,5,1,0,Former Employee ,2015
microsoft,3,3,2,3,5,3,0,Former Employee ,2015
microsoft,3,4,3,3,4,3,0,Current Employee ,2015
microsoft,5,5,3,4,5,3,0,Current Employee ,2015
microsoft,5,5,5,5,5,5,0,Current Employee ,2015
microsoft,5,5,4,4,5,4,0,Current Employee ,2015
microsoft,4,4,4,4,4,3,0,Former Employee ,2015
microsoft,4,4,5,5,5,4,0,Current Employee ,2015
microsoft,4,2,4,5,5,3,0,Current Employee ,2015
microsoft,4,1,4,4,5,4,0,Current Employee ,2015
microsoft,3,3,2,4,4,4,0,Former Employee ,2015
microsoft,5,3,3,5,5,3,0,Former Employee ,2015
microsoft,5,4,5,5,5,4,0,Current Employee ,2015
microsoft,5,4,2,3,5,3,0,Former Employee ,2015
microsoft,4,3,5,3,3,2,0,Former Employee ,2015
microsoft,4,4,4,4,4,4,0,Current Employee ,2015
microsoft,4,3,3,3,5,3,0,Former Employee ,2015
microsoft,4,4,4,5,5,4,0,Current Employee ,2015
microsoft,4,4,2,3,3,3,0,Current Employee ,2015
microsoft,1,3,3,3,3,3,1,Former Employee ,2015
microsoft,5,5,3,2,3,2,1,Current Employee ,2015
microsoft,4,2,4,5,4,3,2,Current Employee ,2015
microsoft,3,2,2,3,5,4,0,Current Employee ,2015
microsoft,3,2,3,4,4,2,0,Former Employee ,2015
microsoft,4,3,4,4,5,4,0,Current Employee ,2015
microsoft,4,3,5,3,3,2,0,Former Employee ,2015
microsoft,5,5,5,5,4,5,1,Current Employee ,2015
microsoft,3,4,1,1,2,1,5,Current Employee ,2015
microsoft,4,3,2,3,5,2,3,Former Employee ,2015
microsoft,4,5,3,3,4,3,1,Former Employee ,2015
microsoft,3,2,1,1,3,2,2,Former Employee ,2015
microsoft,3,2,1,1,3,2,2,Former Employee ,2015
microsoft,3,1,3,3,4,5,2,Current Employee ,2015
microsoft,3,1,1,5,3,1,1,Former Employee ,2015
microsoft,3,1,2,3,3,1,0,Former Employee ,2015
microsoft,3,3,2,4,5,3,0,Current Employee ,2015
microsoft,1,3,1,1,3,1,2,Former Employee ,2015
microsoft,5,5,5,5,5,5,0,Former Employee ,2015
microsoft,4,5,4,4,5,4,0,Current Employee ,2015
microsoft,3,3,3,5,3,3,0,Former Employee ,2015
microsoft,4,4,5,4,4,3,0,Former Employee ,2015
microsoft,4,4,5,4,4,5,0,Current Employee ,2015
microsoft,3,3,4,3,4,3,0,Former Employee ,2015
microsoft,3,2,3,3,3,3,0,Former Employee ,2015
microsoft,3,2,3,3,5,3,0,Former Employee ,2015
microsoft,5,4,5,4,5,4,0,Current Employee ,2015
microsoft,4,4,4,3,4,2,0,Current Employee ,2015
microsoft,4,4,4,4,3,3,0,Former Employee ,2015
microsoft,4,4,5,4,4,3,0,Former Employee ,2015
microsoft,1,1,1,1,2,1,3,Current Employee ,2015
microsoft,4,3,4,5,4,4,2,Current Employee ,2015
microsoft,3,2,3,3,3,1,0,Former Employee ,2015
microsoft,3,4,4,4,3,2,0,Former Employee ,2015
microsoft,5,3,4,4,5,4,0,Current Employee ,2015
microsoft,5,5,5,4,5,5,0,Current Employee ,2015
microsoft,4,4,4,4,5,4,0,Current Employee ,2015
microsoft,4,3,5,3,3,3,0,Former Employee ,2015
microsoft,4,4,3,3,2,2,0,Current Employee ,2015
microsoft,5,5,5,5,5,5,0,Current Employee ,2015
microsoft,4,4,5,5,4,4,0,Current Employee ,2015
microsoft,4,3,3,5,5,3,0,Former Employee ,2015
microsoft,4,4,3,4,5,3,0,Former Employee ,2015
microsoft,5,3,5,5,5,5,1,Current Employee ,2015
microsoft,3,3,1,3,5,2,0,Current Employee ,2015
microsoft,5,2,3,3,5,2,1,Current Employee ,2015
microsoft,5,5,5,5,5,4,0,Former Employee ,2015
microsoft,4,3,5,3,5,5,0,Current Employee ,2015
microsoft,5,5,5,5,5,5,0,Former Employee ,2015
microsoft,4,3,4,4,4,4,0,Former Employee ,2015
microsoft,4,4,4,4,4,4,0,Former Employee ,2015
microsoft,1,1,1,1,1,1,3,Former Employee ,2015
microsoft,3,3,4,3,5,2,4,Former Employee ,2015
microsoft,3,4,4,3,4,3,1,Former Employee ,2015
microsoft,3,5,5,2,3,3,0,Former Employee ,2015
microsoft,5,3,5,5,5,4,0,Current Employee ,2015
microsoft,4,5,3,4,4,2,0,Former Employee ,2015
microsoft,4,5,4,4,4,3,0,Current Employee ,2015
microsoft,2,1,2,2,1,3,0,Current Employee ,2015
microsoft,3,2,4,3,2,1,4,Current Employee ,2015
microsoft,2,4,2,1,4,2,5,Former Employee ,2015
microsoft,3,2,3,2,3,2,0,Former Employee ,2015
microsoft,3,3,3,2,4,3,0,Former Employee ,2015
microsoft,3,4,3,4,4,3,0,Former Employee ,2015
microsoft,4,5,4,3,4,4,0,Former Employee ,2015
microsoft,4,5,5,4,5,4,0,Current Employee ,2015
microsoft,4,5,5,4,5,4,0,Current Employee ,2015
microsoft,4,5,3,4,4,3,0,Current Employee ,2015
microsoft,1,3,1,2,3,2,0,Current Employee ,2015
microsoft,2,1,3,4,3,2,3,Former Employee ,2015
microsoft,2,5,1,2,5,1,0,Former Employee ,2015
microsoft,5,5,4,5,4,4,0,Former Employee ,2015
microsoft,4,4,4,4,4,3,0,Current Employee ,2015
microsoft,4,5,3,4,3,3,0,Current Employee ,2015
microsoft,4,4,3,3,4,3,0,Current Employee ,2015
microsoft,3,2,3,3,4,2,0,Former Employee ,2015
microsoft,3,4,3,4,3,2,0,Current Employee ,2015
microsoft,4,4,4,4,4,3,0,Current Employee ,2015
microsoft,4,3,3,3,3,3,0,Current Employee ,2015
microsoft,4,3,3,3,3,3,0,Current Employee ,2015
microsoft,3,3,3,4,4,3,2,Current Employee ,2015
microsoft,3,3,3,3,4,2,0,Current Employee ,2015
microsoft,3,2,3,4,3,5,0,Former Employee ,2015
microsoft,4,5,4,4,4,4,0,Current Employee ,2015
microsoft,3,4,3,3,4,3,0,Former Employee ,2015
microsoft,3,4,3,3,4,3,0,Former Employee ,2015
microsoft,5,4,4,4,3,4,0,Current Employee ,2015
microsoft,3,4,2,3,4,2,1,Current Employee ,2015
microsoft,3,4,1,2,2,4,0,Former Employee ,2015
microsoft,3,4,4,2,4,1,0,Former Employee ,2015
microsoft,5,2,5,4,4,4,6,Current Employee ,2015
microsoft,5,5,5,5,5,5,0,Current Employee ,2015
microsoft,4,3,3,3,4,4,0,Former Employee ,2015
microsoft,4,3,5,5,4,5,1,Current Employee ,2015
microsoft,2,2,2,1,4,2,0,Former Employee ,2015
microsoft,4,3,3,4,5,2,2,Former Employee ,2015
microsoft,3,4,3,3,4,3,0,Current Employee ,2015
microsoft,5,5,5,4,5,4,0,Current Employee ,2015
microsoft,5,4,5,3,5,4,0,Current Employee ,2015
microsoft,5,4,4,4,4,4,0,Former Employee ,2015
microsoft,5,4,5,5,5,3,0,Former Employee ,2015
microsoft,5,4,5,4,4,4,0,Current Employee ,2015
microsoft,4,4,3,4,4,3,0,Current Employee ,2015
microsoft,4,4,4,1,4,3,0,Current Employee ,2015
microsoft,4,4,4,5,5,4,0,Current Employee ,2015
microsoft,4,3,4,4,4,4,0,Former Employee ,2015
microsoft,4,1,4,4,4,2,2,Current Employee ,2015
microsoft,4,1,4,4,4,2,2,Current Employee ,2015
microsoft,3,3,4,3,4,3,1,Current Employee ,2015
microsoft,5,4,3,4,4,3,0,Current Employee ,2015
microsoft,4,4,4,4,5,4,0,Former Employee ,2015
microsoft,4,3,5,4,4,4,0,Current Employee ,2015
microsoft,4,4,4,3,3,4,0,Current Employee ,2015
microsoft,4,3,3,4,4,2,0,Current Employee ,2015
microsoft,5,4,5,4,5,4,0,Current Employee ,2015
microsoft,4,2,3,4,4,3,0,Current Employee ,2015
microsoft,4,4,4,3,4,2,1,Former Employee ,2015
microsoft,3,4,3,4,3,3,1,Former Employee ,2015
microsoft,2,1,3,2,2,1,2,Current Employee ,2015
microsoft,3,4,4,3,3,4,0,Current Employee ,2015
microsoft,4,5,4,3,4,2,0,Current Employee ,2015
microsoft,4,1,4,4,5,2,1,Former Employee ,2015
microsoft,5,5,5,5,5,5,1,Current Employee ,2015
microsoft,4,4,3,5,4,3,0,Former Employee ,2015
microsoft,4,4,4,4,3,3,0,Current Employee ,2015
microsoft,4,4,4,4,4,4,0,Current Employee ,2015
microsoft,4,4,3,4,4,4,0,Current Employee ,2015
microsoft,4,4,5,3,3,5,5,Current Employee ,2015
microsoft,3,2,2,3,4,2,1,Former Employee ,2015
microsoft,2,3,1,5,4,1,2,Former Employee ,2015
microsoft,3,4,2,2,4,1,0,Current Employee ,2015
microsoft,5,3,4,4,4,3,0,Current Employee ,2015
microsoft,5,5,5,5,5,4,0,Current Employee ,2015
microsoft,4,3,5,5,4,4,0,Current Employee ,2015
microsoft,1,3,1,2,5,1,6,Former Employee ,2015
microsoft,5,5,5,5,5,5,0,Former Employee ,2015
microsoft,4,5,4,4,3,5,0,Current Employee ,2015
microsoft,3,4,3,5,5,3,1,Current Employee ,2015
microsoft,4,4,4,3,4,3,0,Former Employee ,2015
microsoft,4,5,3,2,5,3,0,Current Employee ,2015
microsoft,4,4,4,3,3,3,0,Current Employee ,2015
microsoft,3,3,3,2,4,4,0,Former Employee ,2015
microsoft,3,3,4,3,3,2,0,Current Employee ,2015
microsoft,5,5,5,5,3,5,0,Current Employee ,2015
microsoft,5,4,4,5,4,4,0,Current Employee ,2015
